"PCTChangeLT-1,NA$(downTrend-Risky):NA$NA,B@{P@[,BELTHOLD,LONGLINE]}S@{}",0.283661119515885,1,1,0
"PCTChangeGT0,NA$NA:(shortUpTrend-Mini)$NA,B@{M@[,CCI:BOP]P@[,SPINNINGTOP,SHORTLINE]}S@{}",1.5419501133786917,1,1,0
"PCTDayChangeLT0,NA$NA:(shortUpTrend-MayReversal)$NA,B@{}S@{M@[,RSI]P@[,LONGLINE]}",1.9280205655526992,1,1,0
"PCTChangeGT0,(upTrend)$NA:(shortUpTrend-MayReversal)$NA,B@{P@[,SPINNINGTOP,SHORTLINE]}S@{}",0.04292613128241167,1,1,0
"PCTChangeGT1,(upTrend-Risky)$NA:(shortUpTrend-Mini)$NA,B@{P@[,BELTHOLD]O@[,CROSSOVER21]}S@{}",0.7625348189415073,1,1,0
"PCTChangeLT-0.5,NA$NA:NA$NA,B@{P@[,CDLINVERTEDHAMMER,HIKKAKE]}S@{M@[,CCI,RSI]}",-0.012410027302048779,1,0,1
"PCTChangeGT3,NA$NA:NA$(shortDownTrend-Mini),B@{M@[,CCI:BOP]P@[,MORNINGSTAR]}S@{}",-2.222855514391552,1,0,1
"PCTDayChangeLT0,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{M@[,RSI]}",1.6911764705882297,1,1,0
"PCTChangeLT-0.5,NA$NA:NA$NA,B@{}S@{M@[,RSI]P@[,BELTHOLD,2CROWS]}",-0.15704276395264008,1,0,1
"PCTChangeGT0,NA$NA:(shortUpTrend-Risky)$NA,B@{M@[,ADXR20:BOP]}S@{}",-0.3785811732605699,1,0,1
"PCTChangeGT0.5,NA$NA:NA$(shortDownTrend-Mini),B@{P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,TAKURI]}S@{}",0.377833753148611,1,1,0
"PCTChangeGT4,(upTrend5Day-Risky)$NA:(shortUpTrend-Risky)$NA,B@{M@[,APO,AROON:BOP]P@[,BELTHOLD]}S@{}",0.5361930294906166,1,1,0
