,-0.09460407885996294,128061
"M@[,RSI]P@[,ENGULFING,HIKKAKE]",-0.26856240126383024,1
"M@[,RSI]P@[,ENGULFING,LONGLINE]",-0.8610780964917132,31
"M@[,RSI]P@[,ENGULFING,SHORTLINE]",0.5515306538993379,13
"M@[,RSI]P@[,ENGULFING,SPINNINGTOP]",-2.3491096591191822,4
"M@[,RSI]P@[,ENGULFING]",-0.19880669353235209,120
"M@[,RSI]P@[,ENGULFING]V@[,AD:OBV]",-0.09747945968528693,1
"M@[,RSI]P@[,EVENINGSTAR,2CROWS]",4.4779018941233515,1
"M@[,RSI]P@[,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",0.3028802839263696,4
"M@[,RSI]P@[,EVENINGSTAR,EVENINGDOJISTAR]",-0.23317104827246946,7
"M@[,RSI]P@[,EVENINGSTAR,LONGLINE]",-4.069912609238455,1
"M@[,RSI]P@[,EVENINGSTAR]",-0.5332697601991242,10
"M@[,RSI]P@[,HANGINGMAN]",0.5055053457881383,3
"M@[,RSI]P@[,HARAMI,SHORTLINE]",-0.16323419022176985,12
"M@[,RSI]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.28898853325708046,6
"M@[,RSI]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",0.0709219858155988,1
"M@[,RSI]P@[,HARAMI,SPINNINGTOP]",-0.5450459798245574,15
"M@[,RSI]P@[,HARAMI,SPINNINGTOP]V@[,AD:OBV]",-4.8291925465838546,1
"M@[,RSI]P@[,HARAMI]",-0.4014026560565876,49
"M@[,RSI]P@[,HARAMI]V@[,AD:OBV]",-2.715909090909088,1
"M@[,RSI]P@[,HIKKAKE,LONGLINE]",-1.6812902290961216,2
"M@[,RSI]P@[,HIKKAKE,SHORTLINE]",0.8319816459240864,3
"M@[,RSI]P@[,HIKKAKE]",0.19830956682243783,36
"M@[,RSI]P@[,LONGLINE]",-0.5491781548589432,95
"M@[,RSI]P@[,LONGLINE]V@[,AD:OBV]",0.7909407665505164,1
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",3.5385259631490737,1
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-3.6726546906187583,1
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",1.4665672383793131,1
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",1.0246912470827927,14
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",0.7555188289458125,1
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",-4.938271604938271,1
"M@[,RSI]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",0.1108548095604711,13
"M@[,RSI]P@[,SHOOTINGSTAR,ADVANCEBLOCK]",-1.6624143929806858,2
"M@[,RSI]P@[,SHOOTINGSTAR,HIKKAKE]",-1.431603847890698,2
"M@[,RSI]P@[,SHOOTINGSTAR]",-0.4619058090221101,13
"M@[,RSI]P@[,SHORTLINE]",0.08175762948348572,106
"M@[,RSI]P@[,SHORTLINE]V@[,AD:OBV]",-1.4157014157014085,1
"M@[,RSI]P@[,SPINNINGTOP,3INSIDE,HIGHWAVE]",0.6081871345029294,1
"M@[,RSI]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",-1.0777269758327928,1
"M@[,RSI]P@[,SPINNINGTOP,3OUTSIDE]",2.2796352583586628,1
"M@[,RSI]P@[,SPINNINGTOP,HIGHWAVE]",-0.45454711401722303,35
"M@[,RSI]P@[,SPINNINGTOP,HIKKAKE]",4.8989898989899,1
"M@[,RSI]P@[,SPINNINGTOP,SHORTLINE]",0.9083930668044242,7
"M@[,RSI]P@[,SPINNINGTOP]",-0.4654264957179954,77
"M@[,RSI]P@[,SPINNINGTOP]V@[,AD:OBV]",-2.1291012838801646,1
"M@[,RSI]V@[,AD:OBV]",0.44061440946545893,2
"M@[,RSI]V@[,AD]",-2.7317168714840205,2
"O@[,CROSSOVER21,CROSSOVER50]",-0.6608974095243747,24
"O@[,CROSSOVER21]",-0.12211965133447585,1058
"O@[,CROSSOVER21]V@[,AD]",0.06169031462060107,1
"O@[,CROSSOVER50]",-0.35100387882961054,494
"P@[,2CROWS,HIKKAKE,SHORTLINE]",1.5256797583081605,1
"P@[,2CROWS,LONGLINE]",0.45132772219255807,6
"P@[,2CROWS,SHORTLINE]",-0.12829419939796477,35
"P@[,2CROWS]",-0.06055672102958403,51
"P@[,3BLACKCROWS,SHORTLINE]",-2.6607450524933167,4
"P@[,3BLACKCROWS]",1.7857142857142856,1
"P@[,3INSIDE,LONGLINE]",-0.467172498483439,59
"P@[,3INSIDE,LONGLINE]O@[,CROSSOVER21]",-1.2784880489160813,1
"P@[,3INSIDE,LONGLINE]O@[,CROSSOVER50]",-14.499999999999998,1
"P@[,3INSIDE,SHORTLINE]",-0.2633940405401697,28
"P@[,3INSIDE]",-0.03960372202182986,173
"P@[,3INSIDE]O@[,CROSSOVER21,CROSSOVER50]",3.931775390408683,1
"P@[,3INSIDE]O@[,CROSSOVER21]",-1.718309859154936,1
"P@[,3OUTSIDE,HIKKAKE,HIKKAKEMOD]",-0.5223636957231547,1
"P@[,3OUTSIDE,HIKKAKE]",0.9500168034390519,2
"P@[,3OUTSIDE,LONGLINE]",-0.29880031974118865,351
"P@[,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",1.0936595848083313,9
"P@[,3OUTSIDE,LONGLINE]O@[,CROSSOVER50]",-0.851063829787229,1
"P@[,3OUTSIDE,ONNECK]",-0.4088156847243819,7
"P@[,3OUTSIDE,SHORTLINE]",-0.29164537157965875,521
"P@[,3OUTSIDE,SHORTLINE]O@[,CROSSOVER21]",-0.9373056419520132,6
"P@[,3OUTSIDE,SHORTLINE]O@[,CROSSOVER50]",0.07678220238926786,4
"P@[,3OUTSIDE,SHORTLINE]V@[,AD:OBV]",-0.03802281368822157,1
"P@[,3OUTSIDE]",-0.13384870962010667,1307
"P@[,3OUTSIDE]O@[,CROSSOVER21]",0.12831667512030723,33
"P@[,3OUTSIDE]O@[,CROSSOVER50]",1.1220527624787084,14
"P@[,3OUTSIDE]V@[,AD:OBV]",1.0377765064695867,7
"P@[,ADVANCEBLOCK,HIKKAKE]",0.9412938153102411,2
"P@[,ADVANCEBLOCK,STALLEDPATTERN]",-1.016947893547215,13
"P@[,ADVANCEBLOCK]",-0.05408097267763388,251
"P@[,BELTHOLD,2CROWS,LONGLINE]",-0.4515243564267466,9
"P@[,BELTHOLD,2CROWS]",0.2189668942196002,8
"P@[,BELTHOLD,3INSIDE,LONGLINE,SEPARATINGLINES]",0.5115740371419774,6
"P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.6816806270911702,46
"P@[,BELTHOLD,3INSIDE,LONGLINE]O@[,CROSSOVER21]",-0.6733025870427585,2
"P@[,BELTHOLD,3INSIDE,SEPARATINGLINES]",5.862977602108037,1
"P@[,BELTHOLD,3INSIDE]",0.26584773987425164,28
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]",-0.19481163455688252,410
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",-0.2584221919807084,9
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER50]",-5.782622764878563,2
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]V@[,AD:OBV]",-0.9777088426636993,5
"P@[,BELTHOLD,3OUTSIDE]",-0.05841130734710548,258
"P@[,BELTHOLD,3OUTSIDE]O@[,CROSSOVER21]",0.19825199772979843,7
"P@[,BELTHOLD,3OUTSIDE]O@[,CROSSOVER21]V@[,AD:OBV]",0.335106382978721,1
"P@[,BELTHOLD,3OUTSIDE]V@[,AD:OBV]",-4.633838383838389,1
"P@[,BELTHOLD,BREAKAWAY,ENGULFING,LONGLINE]",1.0246426795612373,3
"P@[,BELTHOLD,BREAKAWAY,ENGULFING]",2.950030102347987,1
"P@[,BELTHOLD,BREAKAWAY,LONGLINE,SEPARATINGLINES]",0.5214851898206091,1
"P@[,BELTHOLD,BREAKAWAY,LONGLINE]",-1.0375960113192353,1
"P@[,BELTHOLD,COUNTERATTACK,HIKKAKE,LONGLINE]",0.1069900142653393,1
"P@[,BELTHOLD,COUNTERATTACK,HIKKAKE]",-1.470588235294113,1
"P@[,BELTHOLD,COUNTERATTACK,LONGLINE]",0.5614911635659816,18
"P@[,BELTHOLD,COUNTERATTACK]",-1.1958044328030788,13
"P@[,BELTHOLD,DARKCLOUDCOVER,HIKKAKE,LONGLINE]",-0.437206500155548,5
"P@[,BELTHOLD,DARKCLOUDCOVER,HIKKAKE,LONGLINE]V@[,AD:OBV]",-1.5671725498246587,1
"P@[,BELTHOLD,DARKCLOUDCOVER,HIKKAKE]",0.6853079285258493,3
"P@[,BELTHOLD,DARKCLOUDCOVER,LONGLINE]",-0.1576600530156437,183
"P@[,BELTHOLD,DARKCLOUDCOVER,LONGLINE]O@[,CROSSOVER21]",0.58230449817029,3
"P@[,BELTHOLD,DARKCLOUDCOVER,LONGLINE]V@[,AD:OBV]",1.002656042496674,1
"P@[,BELTHOLD,DARKCLOUDCOVER]",-0.13351933464643712,134
"P@[,BELTHOLD,DARKCLOUDCOVER]V@[,AD:OBV]",-2.0300751879699304,1
"P@[,BELTHOLD,ENGULFING,3INSIDE,LONGLINE]",-1.4347463495499326,4
"P@[,BELTHOLD,ENGULFING,3INSIDE]",-0.0841934341880165,4
"P@[,BELTHOLD,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.10426805409906292,29
"P@[,BELTHOLD,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]",-0.3550107066499406,15
"P@[,BELTHOLD,ENGULFING,EVENINGSTAR,LONGLINE]",-0.2713058224594439,37
"P@[,BELTHOLD,ENGULFING,EVENINGSTAR,LONGLINE]V@[,AD:OBV]",0.7047229808445147,1
"P@[,BELTHOLD,ENGULFING,EVENINGSTAR]",0.28514093995362083,28
"P@[,BELTHOLD,ENGULFING,HIKKAKE,HIKKAKEMOD,LONGLINE]",-0.30221915205940764,1
"P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]",-0.10589473926259625,20
"P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]O@[,CROSSOVER21]",-1.1360147374884828,1
"P@[,BELTHOLD,ENGULFING,LONGLINE,SEPARATINGLINES]",0.2044321705868892,8
"P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.18978617709388793,1627
"P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER21]",0.6828194040839934,17
"P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER50]",-0.1482925491906475,11
"P@[,BELTHOLD,ENGULFING,LONGLINE]V@[,AD:OBV]",1.9200000000000046,1
"P@[,BELTHOLD,ENGULFING,SEPARATINGLINES]",-1.4938341826771522,5
"P@[,BELTHOLD,ENGULFING,SEPARATINGLINES]O@[,CROSSOVER21]",0.8529411764705815,1
"P@[,BELTHOLD,ENGULFING]",-0.05555076425574151,832
"P@[,BELTHOLD,ENGULFING]O@[,CROSSOVER21]",-0.014983566021299034,9
"P@[,BELTHOLD,ENGULFING]O@[,CROSSOVER50]",0.8940419338061784,3
"P@[,BELTHOLD,ENGULFING]V@[,AD:OBV]",-0.6055315948531217,4
"P@[,BELTHOLD,EVENINGSTAR,2CROWS,LONGLINE]",-0.24104618343086992,13
"P@[,BELTHOLD,EVENINGSTAR,2CROWS]",0.9059498111805926,9
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,2CROWS,LONGLINE]",-2.046692444644204,3
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,2CROWS]",-1.147902869757172,1
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,ABANDONEDBABY,LONGLINE]",2.3501762632197414,1
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,ABANDONEDBABY]",-0.9816023562793634,2
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE,SEPARATINGLINES]",0.6017137275542404,7
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",0.10241025208871368,43
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,SEPARATINGLINES]",0.8847207925949124,3
"P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR]",0.3202866690849817,18
"P@[,BELTHOLD,EVENINGSTAR,HIKKAKE,LONGLINE]",3.138766519823793,1
"P@[,BELTHOLD,EVENINGSTAR,LONGLINE,SEPARATINGLINES]",-0.8843403876626222,7
"P@[,BELTHOLD,EVENINGSTAR,LONGLINE,SEPARATINGLINES]V@[,AD:OBV]",2.6990445859872687,1
"P@[,BELTHOLD,EVENINGSTAR,LONGLINE]",-0.6374076314991974,65
"P@[,BELTHOLD,EVENINGSTAR,LONGLINE]O@[,CROSSOVER21]",-1.3598326359832607,1
"P@[,BELTHOLD,EVENINGSTAR,SEPARATINGLINES]",-1.7661301808859105,1
"P@[,BELTHOLD,EVENINGSTAR]",-0.1033168913650274,34
"P@[,BELTHOLD,EVENINGSTAR]O@[,CROSSOVER21]",1.2570281124498066,1
"P@[,BELTHOLD,HIKKAKE,LONGLINE]",-0.32905582337188605,77
"P@[,BELTHOLD,HIKKAKE]",0.05846853107054678,25
"P@[,BELTHOLD,LONGLINE,RISEFALL3METHODS]",0.9230729388848756,3
"P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",0.10364758692912565,80
"P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]O@[,CROSSOVER21]",0.9838998211091311,1
"P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]O@[,CROSSOVER50]",-0.700770847932726,1
"P@[,BELTHOLD,LONGLINE,UPSIDEGAP2CROWS]",0.17873937420872033,4
"P@[,BELTHOLD,LONGLINE]",-0.1304162171197564,4711
"P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-2.211796246648801,1
"P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-0.08658059046587188,64
"P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER50]",-0.5578124682434741,33
"P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]",0.19890627130714192,19
"P@[,BELTHOLD,SEPARATINGLINES]",-0.6882391427772484,51
"P@[,BELTHOLD,SEPARATINGLINES]O@[,CROSSOVER21]",-1.555753111506223,1
"P@[,BELTHOLD,UPSIDEGAP2CROWS]",-0.747141787899229,4
"P@[,BELTHOLD]",-0.02607076972962956,3301
"P@[,BELTHOLD]O@[,CROSSOVER21]",-0.06844982391568423,65
"P@[,BELTHOLD]O@[,CROSSOVER50]",0.6352850953212479,22
"P@[,BELTHOLD]V@[,AD:OBV]",-0.8786566768055228,9
"P@[,BREAKAWAY,ENGULFING,LONGLINE]",1.9551934826883957,1
"P@[,BREAKAWAY,ENGULFING,SPINNINGTOP]",-3.1089646845759162,1
"P@[,BREAKAWAY,ENGULFING]",-1.3665627718758808,2
"P@[,BREAKAWAY]",-1.1157650766067848,3
"P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",0.1770397237725898,8
"P@[,CLOSINGMARUBOZU,3INSIDE]",0.4558455553282836,8
"P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.17695340741517787,68
"P@[,CLOSINGMARUBOZU,3OUTSIDE]",-0.7048793657165467,32
"P@[,CLOSINGMARUBOZU,3OUTSIDE]O@[,CROSSOVER21]",-1.0377358490566073,1
"P@[,CLOSINGMARUBOZU,DARKCLOUDCOVER,HIKKAKE,LONGLINE]",1.5442011434774627,3
"P@[,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]",1.1651804355499265,21
"P@[,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]V@[,AD:OBV]",-0.9338903907593892,1
"P@[,CLOSINGMARUBOZU,DARKCLOUDCOVER]",-0.28750199635033696,4
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,2CROWS,HIKKAKE]",-4.518072289156627,1
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,2CROWS,LONGLINE]",0.7714701601164417,1
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,2CROWS,LONGLINE]O@[,CROSSOVER50]",0.5314160675211146,1
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,2CROWS]",-0.19522611149241037,2
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,2CROWS,LONGLINE]",-0.7200330876823547,2
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.584436828588424,10
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR]",-0.3109357926015773,5
"P@[,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",0.628084524075443,7
"P@[,CLOSINGMARUBOZU,EVENINGSTAR]",0.5472017402178566,7
"P@[,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",0.17277096438710965,8
"P@[,CLOSINGMARUBOZU,HIKKAKE]",1.3931685142917745,8
"P@[,CLOSINGMARUBOZU,IDENTICAL3CROWS]",-0.40355125100887806,1
"P@[,CLOSINGMARUBOZU,LONGLINE,RISEFALL3METHODS]",2.8661464585834335,1
"P@[,CLOSINGMARUBOZU,LONGLINE]",-0.30133733372159593,715
"P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",0.06764977026946156,8
"P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",-0.45884430465478127,7
"P@[,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",-0.8852963818321828,1
"P@[,CLOSINGMARUBOZU]",-0.3025811602835045,405
"P@[,CLOSINGMARUBOZU]O@[,CROSSOVER21]",0.11123843491752253,13
"P@[,CLOSINGMARUBOZU]O@[,CROSSOVER50]",0.2425993227467177,4
"P@[,CLOSINGMARUBOZU]V@[,AD:OBV]",-0.455167088550186,5
"P@[,COUNTERATTACK,LONGLINE]",-0.1934058084788905,17
"P@[,COUNTERATTACK,LONGLINE]O@[,CROSSOVER21]",-0.7749712973593539,1
"P@[,COUNTERATTACK]",-0.6910538542098011,42
"P@[,DARKCLOUDCOVER,HIKKAKE,LONGLINE]",-0.46809906730925654,2
"P@[,DARKCLOUDCOVER,HIKKAKE,SHORTLINE]",2.031602708803603,1
"P@[,DARKCLOUDCOVER,HIKKAKE]",-0.07796185000551456,10
"P@[,DARKCLOUDCOVER,LONGLINE]",0.28797375626663496,124
"P@[,DARKCLOUDCOVER,LONGLINE]O@[,CROSSOVER21]",2.153201933671983,2
"P@[,DARKCLOUDCOVER,SHORTLINE]",0.7609132155304679,9
"P@[,DARKCLOUDCOVER]",0.016538362717809108,190
"P@[,DARKCLOUDCOVER]O@[,CROSSOVER50]",-1.8788009222153008,2
"P@[,DARKCLOUDCOVER]V@[,AD:OBV]",0.5547186955165576,2
"P@[,ENGULFING,3INSIDE,LONGLINE]",-1.189028367579169,8
"P@[,ENGULFING,3INSIDE,LONGLINE]O@[,CROSSOVER21]",-0.6223175965665187,1
"P@[,ENGULFING,3INSIDE,SHORTLINE]",1.5521081388233249,3
"P@[,ENGULFING,3INSIDE]",-0.9218485809754232,13
"P@[,ENGULFING,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",1.301229508196726,1
"P@[,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.4866433914971272,4
"P@[,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR]",-1.443498761047042,3
"P@[,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",-0.6852583968917595,7
"P@[,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR]",1.882352941176475,1
"P@[,ENGULFING,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",-1.3879892824168814,7
"P@[,ENGULFING,CLOSINGMARUBOZU,HIKKAKE]",-1.5595930479347302,2
"P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.4447977895861949,215
"P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",0.4669905056303748,2
"P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",-1.6977611940298551,1
"P@[,ENGULFING,CLOSINGMARUBOZU]",-0.3107718760593045,95
"P@[,ENGULFING,CLOSINGMARUBOZU]O@[,CROSSOVER21]",-3.9437288135593223,2
"P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.23094535288139373,34
"P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]",-0.0995434206826223,41
"P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]V@[,AD:OBV]",-0.5398457583547519,1
"P@[,ENGULFING,EVENINGSTAR,LONGLINE]",-0.17556157269319544,36
"P@[,ENGULFING,EVENINGSTAR,LONGLINE]O@[,CROSSOVER50]",3.1068385405287264,1
"P@[,ENGULFING,EVENINGSTAR]",0.157058837974582,46
"P@[,ENGULFING,HIKKAKE,LONGLINE]",0.07525732964202696,26
"P@[,ENGULFING,HIKKAKE,SHORTLINE]",0.1587424813428846,34
"P@[,ENGULFING,HIKKAKE]",0.24360143398022605,57
"P@[,ENGULFING,HIKKAKE]O@[,CROSSOVER21]",-2.181500872600349,1
"P@[,ENGULFING,LONGLINE]",-0.21686433155702542,1366
"P@[,ENGULFING,LONGLINE]O@[,CROSSOVER21]",0.10082276791804905,10
"P@[,ENGULFING,LONGLINE]O@[,CROSSOVER50]",1.5486111111111078,1
"P@[,ENGULFING,LONGLINE]V@[,AD:OBV]",-2.3714256649480556,3
"P@[,ENGULFING,SHORTLINE]",-0.22435480930854476,957
"P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER21]",-0.6352170967405737,13
"P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER50]",-1.524289384083954,5
"P@[,ENGULFING,SHORTLINE]V@[,AD:OBV]",-0.8004983456722172,2
"P@[,ENGULFING,SPINNINGTOP,HIGHWAVE,HIKKAKE]",-0.8812615955473125,1
"P@[,ENGULFING,SPINNINGTOP,HIGHWAVE]",0.22270705211306532,28
"P@[,ENGULFING,SPINNINGTOP,HIKKAKE,SHORTLINE]",1.5197568389057752,1
"P@[,ENGULFING,SPINNINGTOP,HIKKAKE]",-1.2239107179114472,4
"P@[,ENGULFING,SPINNINGTOP,SHORTLINE]",0.08931149005884749,31
"P@[,ENGULFING,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER50]",-4.223204756822676,1
"P@[,ENGULFING,SPINNINGTOP]",-0.081601582400648,122
"P@[,ENGULFING,SPINNINGTOP]O@[,CROSSOVER21]",1.30859375,1
"P@[,ENGULFING]",-0.1593765472268982,2738
"P@[,ENGULFING]O@[,CROSSOVER21]",-0.1203604578898217,33
"P@[,ENGULFING]O@[,CROSSOVER50]",0.21271369893407227,17
"P@[,ENGULFING]V@[,AD:OBV]",0.9639151778498748,14
"P@[,EVENINGSTAR,2CROWS,HIKKAKE,LONGLINE]",-0.6451612903225773,1
"P@[,EVENINGSTAR,2CROWS,LONGLINE]",0.15337341795726983,14
"P@[,EVENINGSTAR,2CROWS]",0.01123918033229492,14
"P@[,EVENINGSTAR,EVENINGDOJISTAR,2CROWS,LONGLINE]",0.14865351541961438,5
"P@[,EVENINGSTAR,EVENINGDOJISTAR,2CROWS]",0.32911597789791097,10
"P@[,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",0.04806441283451143,60
"P@[,EVENINGSTAR,EVENINGDOJISTAR]",-0.6061734935226034,77
"P@[,EVENINGSTAR,EVENINGDOJISTAR]O@[,CROSSOVER21]",-0.662124582869859,2
"P@[,EVENINGSTAR,LONGLINE]",-0.030504166084339514,50
"P@[,EVENINGSTAR,LONGLINE]O@[,CROSSOVER21]",0.8051529790660225,1
"P@[,EVENINGSTAR]",-0.4488549088524877,89
"P@[,EVENINGSTAR]O@[,CROSSOVER21]",-0.5991611743559018,1
"P@[,HANGINGMAN,ADVANCEBLOCK]",-0.6164892645814934,2
"P@[,HANGINGMAN,ENGULFING,SHORTLINE]",3.004773939904518,1
"P@[,HANGINGMAN,ENGULFING]",0.9777357245338562,3
"P@[,HANGINGMAN,HARAMI]",1.365348399246707,1
"P@[,HANGINGMAN,HIKKAKE,SHORTLINE]",0.582306474536721,36
"P@[,HANGINGMAN,HIKKAKE]",0.3015211202150632,89
"P@[,HANGINGMAN,HIKKAKE]O@[,CROSSOVER21]",-3.454707638411778,3
"P@[,HANGINGMAN,SHORTLINE]",0.249181272322117,87
"P@[,HANGINGMAN,STALLEDPATTERN]",-2.7129471890970964,1
"P@[,HANGINGMAN,TASUKIGAP]",-3.204322694144258,1
"P@[,HANGINGMAN]",-0.015255529456826563,664
"P@[,HANGINGMAN]O@[,CROSSOVER21]",4.421397558663433,4
"P@[,HANGINGMAN]O@[,CROSSOVER50]",-0.58041886384547,2
"P@[,HARAMI,HIKKAKE,SHORTLINE]",0.19080664810303577,2
"P@[,HARAMI,HIKKAKE]",0.05437174722534085,24
"P@[,HARAMI,HIKKAKE]V@[,AD:OBV]",-1.6725352112676024,1
"P@[,HARAMI,SHORTLINE]",-0.09666196975331916,366
"P@[,HARAMI,SHORTLINE]O@[,CROSSOVER21]",1.5457854942593061,1
"P@[,HARAMI,SHORTLINE]O@[,CROSSOVER50]",1.1401654490558568,2
"P@[,HARAMI,SHORTLINE]V@[,AD:OBV]",1.730700179533207,1
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE,HIKKAKE,SHORTLINE]",-2.810932054361878,2
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",-3.639935290039288,1
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE,SHORTLINE]",0.6419876029980038,2
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.12061134861957576,132
"P@[,HARAMI,SPINNINGTOP,HIKKAKE,SHORTLINE]",-0.03164306621310526,1
"P@[,HARAMI,SPINNINGTOP,HIKKAKE]",-0.21775073288965316,5
"P@[,HARAMI,SPINNINGTOP,SHORTLINE]",0.35298692243939633,46
"P@[,HARAMI,SPINNINGTOP]",0.0682567720143473,397
"P@[,HARAMI,SPINNINGTOP]O@[,CROSSOVER21]",1.485421434773476,5
"P@[,HARAMI,SPINNINGTOP]V@[,AD:OBV]",-1.179288321167879,1
"P@[,HARAMI]",-0.056077128278088244,1153
"P@[,HARAMI]O@[,CROSSOVER21]",0.8367753066834293,7
"P@[,HARAMI]O@[,CROSSOVER50]",-0.5287247426947662,3
"P@[,HARAMI]O@[,CROSSOVER50]V@[,AD:OBV]",-1.28139973863802,1
"P@[,HARAMI]V@[,AD:OBV]",0.20244621608163677,2
"P@[,HIKKAKE,HIKKAKEMOD,LONGLINE]",0.12067925178864676,1
"P@[,HIKKAKE,HIKKAKEMOD,SHORTLINE]",-1.9046177860410334,4
"P@[,HIKKAKE,HIKKAKEMOD]",0.509186195341726,26
"P@[,HIKKAKE,LONGLINE]",-0.2890136955809157,38
"P@[,HIKKAKE,SHORTLINE]",-0.06695015577220084,332
"P@[,HIKKAKE,SHORTLINE]O@[,CROSSOVER21]",0.4592945617579193,5
