filterTest,avg,count
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,",-1.3628463157755308,2
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,(check-chart):ML:buy-2week-breakoutup,",1.5,1
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,",-0.3750000000000024,1
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,brokenToday,",-4.152760587983875,2
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,brokenToday,(check-chart):ML:buy-2week-breakoutup,",2.135352069828938,1
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT1,brokenToday,",-0.6930181436536481,2
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT2,",-1.6543561147650425,2
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,",0.9879831457396824,3
"PCTDayChangeGT3,(Test)checkCupUp-2dayUp-mayReversalSell,",-1.6701952481769047,1
"PCTDayChangeGT3,(Test)checkCupUp-2dayUp-mayReversalSell,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",5.231112527892889,1
"PCTDayChangeGT3,(Test)checkCupUp-3dayUp-mayReversalSell,",-0.706743798315678,2
"PCTDayChangeGT3,(Test)checkCupUp-near2WeekHigh-mayReveresalSell,",0.16552178469854092,6
"PCTDayChangeGT3,(Test)sellHeavyUpTrend-Reversal-1,",-1.951581038961746,6
"PCTDayChangeGT3,(Test)sellHeavyUpTrend-Reversal-1,***BUYPATTERN***",-0.8862886912805937,2
"PCTDayChangeGT3,(check-chart):ML:buy-2week-breakoutup,",0.2849930969124381,16
"PCTDayChangeGT3,(check-chart)buy-2week-breakoutup(|-|-| or --|),",0.09264394640050716,16
"PCTDayChangeGT3,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",1.0902550642298408,4
"PCTDayChangeGT3,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,(check-chart):ML:buy-2week-breakoutup,",1.4098093220999823,2
"PCTDayChangeGT3,(check-chart)sellEMA6>EMA14,",0.5323728984091075,2
"PCTDayChangeGT3,(check-chart)sellEMA6>EMA14,(check-chart)buy-2week-breakoutup(|-|-| or --|),",-0.7202505219206617,1
"PCTDayChangeGT3,(check-chart)sellEMA6>EMA14,***BUYPATTERN***",-1.3591593056362656,3
"PCTDayChangeGT3,ML:buyFinalCandidate-(lastDayUp),",2.2632457238214485,1
"PCTDayChangeGT3,ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***",-0.12025979390568375,2
"PCTDayChangeGT3,ML:sellRisingMAuptrend-1,***BUYPATTERN***",0.5788396779313809,2
"PCTDayChangeGT3,buyFinalCandidate-(lastDayDown),",3.1061643835616373,1
"PCTDayChangeGT3,buyHeavyUpTrend-Reversal-(Risky),",2.3614153955928407,3
"PCTDayChangeGT3,buyPattern-Risky-GT0.9-SMAGT0,(SMA9GT0),",-0.34824046920820695,1
"PCTDayChangeGT3,buyPatternsML,",1.379317675799366,2
"PCTDayChangeGT3,buyUpTrend-1-YearHigh,***SELLPATTERN***",-2.028458976687856,1
"PCTDayChangeGT3,sellEveningStar-0,***BUYPATTERN***",-1.827856939710838,4
"PCTDayChangeGT3,sellHeavyUpTrend-Reversal,",-5.3695652173912976,1
"PCTDayChangeGT3,sellHeavyUpTrend-Reversal-(Risky),***BUYPATTERN***",-0.16976577628054035,1
"PCTDayChangeGT3,sellPattern-LT-1.5-SMALT0,(SMA9LT0),maySellFromBuyPattern-LT-1.8,***BUYPATTERN***",-4.361914257228315,1
"PCTDayChangeGT3,sellRisingMAuptrend-2,",1.9166666666666645,1
"PCTDayChangeGT3,sellYear2LowContinue,",-0.14982121884858168,2
"PCTDayChangeGT3,sellYear2LowContinue,***BUYPATTERN***",0.5191256830601031,1
"PCTDayChangeGT4,",-0.15184271786126863,375
"PCTDayChangeGT4,(Test)buyMay5DayCeilReversal,buyHeavyUpTrend-Reversal-(Risky),",-1.0763052208835415,1
"PCTDayChangeGT4,(Test)check10DayLowReversal,",1.4515452478015831,6
"PCTDayChangeGT4,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,brokenToday,",-4.158262218774237,1
