"B@{M@[,APO:BOP]P@[,BELTHOLD,PIERCING,LONGLINE]}S@{}",-0.13531799729364005,1,0,1
"B@{}S@{M@[,AROON]P@[,BELTHOLD]O@[,CROSSOVER21]}",1.9540229885057503,1,1,0
"B@{}S@{M@[,ADXR20]P@[,HARAMI,HIKKAKE]}",-0.2820796460176941,1,0,1
"B@{M@[,RSI:BOP]P@[,HIKKAKE,SHORTLINE]}S@{}",-2.2625827304910024,1,0,1
"B@{P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]}S@{M@[,CROSSOVER-MACD]}",1.7609624269898045,1,1,0
"B@{}S@{M@[,CCI]P@[,TASUKIGAP]}",0.36306235201262105,1,1,0
"B@{P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,TRISTAR,SHORTLINE]}S@{}",-0.7678806494076349,1,0,1
"B@{M@[,AROON,CCI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]}S@{}",1.3306758895597526,1,1,0
"B@{M@[,RSI:BOP]P@[,SPINNINGTOP,HIKKAKE,SHORTLINE]}S@{}",0.20017406440382546,1,1,0
"B@{M@[,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]}S@{O@[,CROSSOVER21]}",-2.1972318339100427,1,0,1
"B@{}S@{M@[,APO]P@[,HARAMI,SPINNINGTOP,HIGHWAVE,SHORTLINE]}",-0.29411764705882354,1,0,1
"B@{P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HOMINGPIGEON,MATCHINGLOW,TAKURI]}S@{M@[,APO]}",1.073136591624874,1,1,0
"B@{M@[,RSI:BOP]P@[,BELTHOLD,3OUTSIDE]}S@{}",1.7808219178082192,1,1,0
"B@{M@[,RSI:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]}S@{}",-1.8242122719734601,1,0,1
"B@{P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]}S@{M@[,RSI,CROSSOVER-MACD]}",4.06922357343311,1,1,0
"B@{P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,STICKSANDWICH]}S@{}",-0.2925989672977703,1,0,1
"B@{}S@{M@[,RSI]P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE]}",-1.5846456692913409,1,0,1
"B@{}S@{M@[,CROSSOVER-MACD]P@[,ENGULFING,EVENINGSTAR,LONGLINE]}",-0.6358771545295976,2,0,2
"B@{M@[,APO:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE]}S@{}",0.6191037735849056,1,1,0
