buyIndia,avg,count
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.8907823392718793,1
"M@[,ADXR40,RSI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",-0.895765472312699,1
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",-0.8976261127596372,1
"M@[,ADXR20:BOP]P@[,ENGULFING,SHORTLINE]",-0.9013872982959532,2
"M@[,ADXR20:BOP]P@[,ENGULFING,MORNINGSTAR]",-0.9031610637230363,1
"M@[,CCI:BOP]P@[,3INSIDE,UNIQUE3RIVER]",-0.9087251022734814,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER50]",-0.9126327256198643,4
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIKKAKE,SHORTLINE]",-0.9141696292534436,1
"P@[,BELTHOLD,RISEFALL3METHODS]",-0.9198821671437778,2
"M@[,AROON:BOP]P@[,LONGLINE]O@[,CROSSOVER50]",-0.929368029739777,1
"M@[,ADXR20:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.9407858328721576,1
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,MATCHINGLOW,TAKURI]",-0.9417245991741798,8
"P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]",-0.9489109545163286,1
"M@[,CCI,RSI:BOP]P@[,ENGULFING,SHORTLINE]",-0.9606986899563269,1
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,LONGLINE]",-0.9767777638608753,4
"M@[,APO:BOP]P@[,ENGULFING]",-0.980997012401527,9
"M@[,ADXR20,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.9848173984406966,1
"P@[,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",-0.9883405014461261,3
"M@[,AROON:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-1.0002934554844873,3
"P@[,3OUTSIDE]O@[,CROSSOVER21]",-1.003426333822815,1
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]O@[,CROSSOVER50]",-1.0325655281969908,1
"M@[,APO,AROON:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-1.0344827586206835,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-1.044285115783061,2
"P@[,HAMMER,HARAMI,HOMINGPIGEON,MATCHINGLOW]",-1.0591657281726536,4
"M@[,CCI,RSI:BOP]P@[,ENGULFING]V@[,AD:OBV]",-1.0597966569015989,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",-1.0625934920280236,5
"M@[,ADXR20:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-1.0802469135802544,1
"P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]O@[,CROSSOVER21]",-1.1108174102779764,2
"M@[,AROON:BOP]P@[,HARAMI,SHORTLINE]",-1.1143562976399424,7
"M@[,APO:BOP]P@[,MORNINGSTAR]",-1.1315761045695174,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,UNIQUE3RIVER]",-1.1340054266801807,4
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-1.1433352074833427,11
"P@[,ENGULFING,3INSIDE,LONGLINE]V@[,AD:OBV]",-1.150656667857001,1
"M@[,CCI:BOP]P@[,LONGLINE]V@[,AD:OBV]",-1.1665208515602217,1
"P@[,SPINNINGTOP,HIGHWAVE,UNIQUE3RIVER]",-1.1697918458627137,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]O@[,CROSSOVER21]",-1.1700058654647636,1
"M@[,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]",-1.1727205636258131,2
"M@[,AROON,RSI:BOP]P@[,3OUTSIDE]",-1.17892976588628,1
"P@[,ENGULFING,SPINNINGTOP,UNIQUE3RIVER]",-1.1790817034262728,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-1.1808891045485388,2
"P@[,BELTHOLD,LONGLINE,RISEFALL3METHODS]",-1.187011195691387,6
"M@[,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-1.198344731318732,10
"P@[,SPINNINGTOP]O@[,CROSSOVER50]",-1.1992722273777956,7
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,MATCHINGLOW]",-1.2008038994406078,5
"P@[,HAMMER]O@[,CROSSOVER21]",-1.2146643109540636,1
"M@[,RSI:BOP]P@[,3INSIDE,LONGLINE]",-1.221804511278206,1
"M@[,AROON:BOP]P@[,SPINNINGTOP]O@[,CROSSOVER21]",-1.2309495896834723,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,3OUTSIDE]",-1.238444095586937,1
"P@[,HAMMER,ENGULFING]",-1.2415785948253264,3
"M@[,APO,CCI:BOP]P@[,ENGULFING,LONGLINE]",-1.2473647224174318,1
"M@[,CCI:BOP]P@[,MORNINGSTAR]",-1.2501767867544806,7
"P@[,HAMMER]V@[,AD]",-1.2527908707516773,1
"M@[,ADXR20:BOP]P@[,ENGULFING]O@[,CROSSOVER21]",-1.2658227848101162,1
"M@[,APO:BOP]P@[,3INSIDE]",-1.2719555650509387,2
"P@[,ENGULFING,CLOSINGMARUBOZU]",-1.2733594135685555,18
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,MATCHINGLOW,TAKURI]",-1.2740186402700135,7
"M@[,ADXR40:BOP]P@[,BELTHOLD,ENGULFING]",-1.2796999726410416,2
"P@[,BELTHOLD,MORNINGSTAR,SEPARATINGLINES]",-1.2906064174271399,2
"M@[,ADXR20:BOP]P@[,BELTHOLD,3INSIDE]",-1.2939001848428775,1
"M@[,APO:BOP]P@[,BELTHOLD,SEPARATINGLINES]",-1.3025022862018978,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,RICKSHAWMAN,SHORTLINE]",-1.3043220489713643,1
"M@[,AROON:BOP]P@[,BELTHOLD,3OUTSIDE]O@[,CROSSOVER21]",-1.3060076351215593,1
"M@[,APO:BOP]P@[,3OUTSIDE,LONGLINE]",-1.306413301662718,1
"M@[,ADXR20,CCI:BOP]P@[,HARAMI]",-1.3081178053520706,1
"M@[,ADXR20,APO:BOP]P@[,HARAMI]",-1.3110846245530494,1
"M@[,ADXR20:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-1.3280924304687007,1
"P@[,3INSIDE,SHORTLINE,UNIQUE3RIVER]",-1.3346322454944028,1
"M@[,CCI,RSI:BOP]P@[,CLOSINGMARUBOZU]",-1.3435700575815792,1
"M@[,APO,CCI:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-1.343579106166321,1
"M@[,RSI,CCI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-1.3603627634035653,1
"M@[,AROON:BOP]P@[,MORNINGSTAR,LONGLINE]",-1.3665202537823264,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-1.3740458015267119,1
"M@[,AROON:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",-1.396877567789644,1
"M@[,CCI,RSI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-1.4071294559099439,1
"P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER21]",-1.419472640367447,5
"P@[,ENGULFING]V@[,AD:OBV]",-1.464363449202699,3
"P@[,ENGULFING,LONGLINE]V@[,AD:OBV]",-1.4665107733002867,2
"P@[,BELTHOLD,SEPARATINGLINES]O@[,CROSSOVER50]",-1.4834643912776704,1
"P@[,HAMMER,HARAMI,HOMINGPIGEON]",-1.4959074230877871,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,RICKSHAWMAN,SHORTLINE]",-1.508542348237017,1
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-1.5151515151515098,1
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-1.5167079857238277,8
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER50]",-1.5185782128641292,2
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIKKAKE]",-1.5390166892196695,1
"P@[,BELTHOLD,ENGULFING,SEPARATINGLINES]",-1.5404517245383353,2
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-1.5679203937947086,5
"M@[,APO:BOP]P@[,SHORTLINE]V@[,AD:OBV]",-1.5841584158415787,1
"M@[,ADXR20,AROON:BOP]P@[,SPINNINGTOP]",-1.6114672364672487,1
"M@[,RSI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-1.6221915808256955,1
"M@[,RSI,CCI:BOP]P@[,HARAMI]",-1.6303563699321986,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-1.6583187762859208,2
"M@[,ADXR20,APO:BOP]P@[,BELTHOLD]O@[,CROSSOVER21]",-1.658640984483678,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,SHORTLINE]",-1.677437287519522,3
"P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,SEPARATINGLINES]",-1.7017017017016904,1
"P@[,MORNINGSTAR]",-1.7373261076539797,9
"M@[,AROON:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER50]",-1.7588110982343843,1
"M@[,APO:BOP]P@[,3OUTSIDE,SHORTLINE]",-1.7594892140749099,3
"M@[,RSI:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-1.7749171055197945,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-1.776597917092095,1
"M@[,ADXR40:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-1.8055218454796993,3
"M@[,APO,AROON:BOP]P@[,SHORTLINE]",-1.8097617054813953,1
"M@[,ADXR40,AROON:BOP]P@[,HARAMI,SHORTLINE]",-1.8201429149251718,1
"M@[,CCI:BOP]P@[,ENGULFING,MORNINGSTAR]",-1.8404907975460076,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-1.8518518518518594,1
"M@[,CCI:BOP]P@[,ENGULFING,SPINNINGTOP,SHORTLINE]",-1.8542316871672453,1
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-1.8712992961680257,1
"P@[,CLOSINGMARUBOZU,MORNINGSTAR]",-1.8721019016002458,2
"M@[,ADXR20:BOP]P@[,HIKKAKE,SHORTLINE]",-1.8830525272547076,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,RICKSHAWMAN]",-1.8831081984753268,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE,SEPARATINGLINES]",-1.9016393442622928,1
"P@[,HARAMI]O@[,CROSSOVER50]",-1.9315607487778756,1
"M@[,RSI:BOP]P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",-1.9582955575702548,1
"M@[,RSI:BOP]P@[,BELTHOLD,HIKKAKE,LONGLINE]",-1.9816336394393401,1
"M@[,ADXR40,RSI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-1.9859001092245059,1
"M@[,AROON:BOP]P@[,BELTHOLD,SEPARATINGLINES]",-1.9915870016744535,3
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-1.995971399796447,2
"M@[,APO,AROON:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-2.0104338974424167,1
"M@[,ADXR40,CCI:BOP]P@[,BELTHOLD,LONGLINE]",-2.016074104345461,1
"P@[,BREAKAWAY]",-2.0231213872832274,1
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]",-2.047537748071735,1
"M@[,ADXR20:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI]",-2.065082477379435,1
"M@[,APO,AROON:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-2.07024224342913,3
"P@[,BELTHOLD,ENGULFING,MORNINGSTAR]",-2.0880911097743144,2
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU,3WHITESOLDIERS,LONGLINE]",-2.111613876319746,1
"M@[,RSI:BOP]P@[,SPINNINGTOP,3OUTSIDE]",-2.1127772543888903,2
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-2.1194605009633936,1
"M@[,APO:BOP]P@[,LONGLINE]O@[,CROSSOVER21]",-2.1302370657522025,1
"M@[,CCI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",-2.132477826004898,1
"M@[,ADXR20,AROON:BOP]P@[,LONGLINE]",-2.1389188816650964,2
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-2.1523535157866855,1
"M@[,RSI,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",-2.158273381294955,1
"M@[,RSI:BOP]P@[,CLOSINGMARUBOZU]",-2.158911047799931,1
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",-2.161100196463657,1
"P@[,SPINNINGTOP,3OUTSIDE]O@[,CROSSOVER21]V@[,AD:OBV]",-2.1655295164639607,1
"M@[,CCI,RSI:BOP]P@[,ENGULFING,LONGLINE]",-2.171767028627827,1
"M@[,ADXR20,AROON:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-2.190288912418699,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE]O@[,CROSSOVER50]",-2.1995665366276524,1
"P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",-2.207297886185123,3
"P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-2.237851662404092,1
"M@[,ADXR20,AROON:BOP]P@[,BELTHOLD]",-2.275570583262897,1
"P@[,ENGULFING]O@[,CROSSOVER50]",-2.319789512006511,5
"M@[,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR]",-2.3299161230195713,1
"P@[,CLOSINGMARUBOZU,LONGLINE,RISEFALL3METHODS]",-2.370221999666161,1
"P@[,HARAMI,SPINNINGTOP]V@[,AD:OBV]",-2.3806724664942394,1
"M@[,CCI,RSI:BOP]P@[,MORNINGSTAR]",-2.4309617047246075,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI]",-2.4350657916104375,4
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-2.436978131151683,2
"M@[,APO:BOP]P@[,BELTHOLD,RISEFALL3METHODS]",-2.4650945286926373,1
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",-2.494957457592517,3
"P@[,HAMMER,XSIDEGAP3METHODS]",-2.5182778229082,1
"M@[,AROON,CCI:BOP]P@[,ENGULFING,MORNINGSTAR]",-2.5489471739933425,1
"M@[,ADXR40,CCI:BOP]P@[,3INSIDE]",-2.5598335067637903,1
"M@[,CCI:BOP]P@[,ENGULFING,3INSIDE]",-2.577800829875521,1
"M@[,ADXR20:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]V@[,AD:OBV]",-2.589838909541509,1
"M@[,ADXR40:BOP]P@[,HARAMI]",-2.615694164989948,1
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",-2.647887323943656,1
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,3INSIDE]",-2.7237354085603145,1
"M@[,APO,CCI:BOP]P@[,BELTHOLD,3INSIDE]",-2.7272727272727315,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,SEPARATINGLINES]",-2.8435409161091125,1
"M@[,AROON:BOP]P@[,HIKKAKE,LONGLINE]",-2.8639618138424887,1
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-2.8815628815628846,1
"M@[,APO,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-2.909026798307475,1
"M@[,RSI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",-2.9195194419325743,1
"M@[,APO,CCI:BOP]P@[,BELTHOLD,LONGLINE]",-3.0003249730672916,2
"M@[,CCI:BOP]P@[,BELTHOLD,PIERCING]",-3.0335774802097224,2
"M@[,ADXR20:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-3.129829984544058,1
"M@[,AROON:BOP]P@[,BELTHOLD,3INSIDE]",-3.1760136381001858,3
"M@[,ADXR20,CCI:BOP]P@[,3INSIDE,SHORTLINE]",-3.37631887456037,1
"M@[,ADXR40,CCI:BOP]P@[,LONGLINE]",-3.3898305084745792,1
"M@[,RSI:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-3.5204081632653086,1
"M@[,ADXR40:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE,TAKURI]",-3.571428571428571,1
"M@[,ADXR40,RSI:BOP]P@[,ENGULFING]",-3.615112802391942,1
"P@[,HAMMER,ENGULFING,HIKKAKE]",-3.719740208620357,1
"M@[,APO:BOP]P@[,BELTHOLD,3OUTSIDE]",-3.855021178489082,1
"M@[,RSI:BOP]P@[,CDLINVERTEDHAMMER,HIKKAKE,SHORTLINE]",-4.214337436640119,1
"M@[,CCI,RSI:BOP]P@[,SHORTLINE,UNIQUE3RIVER]",-4.474885844748864,1
"M@[,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,PIERCING,LONGLINE]",-4.499437570303712,1
"M@[,ADXR20:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-5.113636363636371,1
"P@[,ENGULFING,3INSIDE,LONGLINE]O@[,CROSSOVER50]",-5.118924508790075,1
"M@[,AROON:BOP]P@[,LONGLINE]V@[,AD:OBV]",-5.197920831667333,1
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE]",-5.351724137931028,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-5.696484201157091,1
"P@[,HAMMER,HIKKAKE]O@[,CROSSOVER21]",-7.643312101910824,1
"P@[,SPINNINGTOP]V@[,AD]",-7.961420126525383,1
"M@[,ADXR20,CCI:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",-7.966373098478785,1
"M@[,CCI:BOP]P@[,ENGULFING,SHORTLINE]",-10.557605154340735,7
