filterTest,avg,count
"PCTDayChangeGT1,(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,",0.4484309282817802,2
"PCTDayChangeGT1,(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,***BUYPATTERN***",-0.9940831643663587,6
"PCTDayChangeGT1,MaySell-CheckChart(downTrend-mayReverseLast4DaysUp)-1,",-0.38211402352230744,8
"PCTDayChangeGT1,MaySell-CheckChart(yearHigh-minimumLast2DayUp),",0.6695135452230806,12
"PCTDayChangeGT1,MaySell-CheckChart(yearHigh-minimumLast2DayUp),##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-0.6100610061006123,1
"PCTDayChangeGT1,sellEveningStar-0,",3.611043360433605,2
"PCTDayChangeGT1,sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),",-0.20408163265306897,1
"PCTDayChangeGT2,",-0.19485323673742352,1876
"PCTDayChangeGT2,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-0.857655611690253,3
"PCTDayChangeGT2,##(Check-chart-sell):month3Low-InPlus,BreakLowMonth3,",-0.7810302737508288,2
"PCTDayChangeGT2,##(Check-chart-sell):month3Low-InPlus,BreakLowMonth3,***BUYPATTERN***",5.000507864792919,2
"PCTDayChangeGT2,##(Check-chart-sell):month3Low-InPlus,NearLowMonth3,",-1.6515485210114758,4
"PCTDayChangeGT2,##(Check-chart-sell):month3Low-InPlus,NearLowMonth3,***BUYPATTERN***",0.6977343737423082,9
"PCTDayChangeGT2,##(Check-chart-sell):month3Low-InPlus,ReversalLowMonth3,",0.15624930129389958,4
"PCTDayChangeGT2,##(Check-chart-sell):month3Low-InPlus,ReversalLowMonth3,***BUYPATTERN***",-0.06951483117363566,8
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT-2,",-1.8162528102659874,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT-3,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",9.195494770716007,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT0,",-0.21845248251782223,3
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT0,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-0.12591739818678946,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT1,",-1.5115320208530065,3
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT2,",-0.9551671653824355,5
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT3,",-1.0606412406894719,5
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT5,",0.636334166323046,7
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT5,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-2.686771761480469,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-1,",0.8498142482517426,2
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-3,",1.0769230769230718,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT0,",0.8643734049106868,2
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT1,",-0.4499100179964008,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT2,",-0.05739182246834207,2
"PCTDayChangeGT2,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT5,",-2.1992060504579176,2
"PCTDayChangeGT2,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-3,",-0.381877009707514,4
"PCTDayChangeGT2,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-1,",-0.7515192659575349,5
"PCTDayChangeGT2,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,",-2.3503808487486424,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,sellEveningStar-0,",2.194244604316555,1
"PCTDayChangeGT2,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-3,",-0.6402619562200568,3
"PCTDayChangeGT2,(Test)checkCupDown-lastDayUp,",-1.8752461435111587,2
"PCTDayChangeGT2,MaySell-CheckChart(yearHigh-minimumLast2DayUp),",-0.6600769390739674,10
"PCTDayChangeGT2,MaySell-CheckChart(yearHigh-minimumLast2DayUp),##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",3.2465873421417553,1
"PCTDayChangeGT2,buyDayHighVolLow-0,***SELLPATTERN***",-6.761177753544169,1
"PCTDayChangeGT2,buyEveningStar-0(Buy-After-1pc-down),",-2.890625000000002,1
"PCTDayChangeGT2,sellEveningStar-0,***BUYPATTERN***",-14.797687861271678,1
"PCTDayChangeGT3,",-0.09112331616904273,868
"PCTDayChangeGT3,##(Check-chart-sell):month3Low-InPlus,BreakLowMonth3,***BUYPATTERN***",0.874316939890702,1
"PCTDayChangeGT3,##(Check-chart-sell):month3Low-InPlus,NearLowMonth3,***BUYPATTERN***",-0.7472890717247832,10
"PCTDayChangeGT3,##(Check-chart-sell):month3Low-InPlus,ReversalLowMonth3,***BUYPATTERN***",1.2525893843789904,3
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT-2,",2.6615384615384543,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT-3,",-0.1570915619389689,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT1,",-2.6441490309104627,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT4,",-1.4938298332972455,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal,month2HighChangeGT5,",2.0865504227869147,8
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-1,",1.1675126903553357,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT-2,",-1.375000000000006,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT1,",5.150631681243923,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT2,",0.9032159742596624,4
"PCTDayChangeGT3,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT5,",0.08804880876785859,4
"PCTDayChangeGT3,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-2,",-1.3420679886685585,1
"PCTDayChangeGT3,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-1,",1.2917235146806982,3
