,-0.09145928671215929,176898
"M@[,ADXR40,AROON:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",3.9455803073182345,1
"M@[,ADXR40,CCI,RSI:BOP]",2.655092013101166,4
"M@[,ADXR40,CCI,RSI:BOP]P@[,BELTHOLD]",-4.695747202859138,1
"M@[,ADXR40,CCI,RSI:BOP]P@[,CLOSINGMARUBOZU]",-2.696967847419506,1
"M@[,ADXR40,CCI,RSI:BOP]P@[,CLOSINGMARUBOZU]V@[,AD:OBV]",2.7229104437498655,1
"M@[,ADXR40,CCI,RSI:BOP]P@[,LONGLINE]",-0.9452678725801266,1
"M@[,ADXR40,CCI:BOP]",-0.076099903688183,7
"M@[,ADXR40,CCI:BOP]P@[,3INSIDE,SHORTLINE]",-0.22590361445782728,1
"M@[,ADXR40,CCI:BOP]P@[,3INSIDE]",-0.3491256599711638,1
"M@[,ADXR40,CCI:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]V@[,AD:OBV]",4.390427840643922,1
"M@[,ADXR40,CCI:BOP]P@[,BELTHOLD,LONGLINE]",0.8062674503068207,2
"M@[,ADXR40,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-1.9264123557472468,1
"M@[,ADXR40,CCI:BOP]P@[,ENGULFING,3INSIDE,LONGLINE]",-2.6275069991148867,1
"M@[,ADXR40,CCI:BOP]P@[,ENGULFING,LONGLINE]",-0.5579557897085767,1
"M@[,ADXR40,CCI:BOP]P@[,HARAMI,SPINNINGTOP]",-0.964841842651361,1
"M@[,ADXR40,CCI:BOP]P@[,HARAMI]",1.5320252836420434,1
"M@[,ADXR40,CCI:BOP]P@[,SHORTLINE]",2.212490981250789,1
"M@[,ADXR40,CCI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-2.979611530220418,1
"M@[,ADXR40,CCI:BOP]P@[,SPINNINGTOP]",-3.7118084300497873,2
"M@[,ADXR40,RSI,CCI:BOP]P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,TAKURI]",-2.213114754098364,1
"M@[,ADXR40,RSI:BOP]",-2.425855579162877,8
"M@[,ADXR40,RSI:BOP]P@[,BELTHOLD,LONGLINE]",0.6235279756433968,1
"M@[,ADXR40,RSI:BOP]P@[,BELTHOLD,PIERCING,LONGLINE]",4.226088371829707,1
"M@[,ADXR40,RSI:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.9420289855072577,1
"M@[,ADXR40,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-2.679998779296875,1
"M@[,ADXR40,RSI:BOP]P@[,ENGULFING]",-4.084785890477282,2
"M@[,ADXR40,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",4.444446439057384,1
"M@[,ADXR40,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",5.033474062531202,3
"M@[,ADXR40,RSI:BOP]P@[,HARAMI]",-0.05035674606186304,3
"M@[,ADXR40,RSI:BOP]P@[,PIERCING,LONGLINE]",-11.96161352959181,1
"M@[,ADXR40,RSI:BOP]P@[,PIERCING]",0.509345347585433,2
"M@[,ADXR40,RSI:BOP]P@[,SHORTLINE]",3.2112055811388736,1
"M@[,ADXR40,RSI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",5.118110236220472,1
"M@[,ADXR40:BOP]",0.11832358438850729,140
"M@[,ADXR40:BOP]P@[,3INSIDE,LONGLINE]",-1.0089286925300642,2
"M@[,ADXR40:BOP]P@[,3INSIDE]",-5.297224256727422,1
"M@[,ADXR40:BOP]P@[,3OUTSIDE,LONGLINE]",0.7045239079607637,1
"M@[,ADXR40:BOP]P@[,3OUTSIDE]",1.6847720053593227,2
"M@[,ADXR40:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",1.3550135501355014,1
"M@[,ADXR40:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-1.8062249541722033,5
"M@[,ADXR40:BOP]P@[,BELTHOLD,ENGULFING]",-0.24497678467310177,9
