buyIndia,avg,count
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-0.02775115591273805,34
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.023036513543382153,2909
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.021258622716429986,797
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.021221808921557384,174
"P@[,CDLINVERTEDHAMMER,HIKKAKE]",-0.02114753331616707,42
"P@[,HAMMER,MATCHINGLOW]",-0.019042032460408493,57
"P@[,HARAMI,SHORTLINE]O@[,CROSSOVER21]",-0.018988390633162266,4
"M@[,RSI:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.018450184501849213,1
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.017645533499777932,2
"M@[,APO,AROON:BOP]P@[,LONGLINE]",-0.01553377664495803,4
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.015031023181461434,2
"M@[,CCI,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.009541984732815749,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",-0.009133028092936866,72
"M@[,ADXR20,CCI:BOP]P@[,SPINNINGTOP]",-0.007691235910577188,3
"M@[,APO:BOP]P@[,PIERCING]",-0.005421659011602076,2
"P@[,HAMMER,HARAMI,HOMINGPIGEON]",-0.003862353508801523,6
"P@[,LONGLINE]O@[,CROSSOVER50]",-1.343479071275855E-4,10
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]",0.0,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR]",0.0,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",5.066222568530177E-4,5
"M@[,AROON:BOP]P@[,BELTHOLD]O@[,CROSSOVER21]",0.0034433643943994063,8
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,TAKURI]",0.005091104931474896,8
"M@[,CCI:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",0.006841527426314276,8
"P@[,HAMMER,HIKKAKE]O@[,CROSSOVER21]",0.009657976063104368,3
"P@[,3INSIDE]",0.012433739514753905,212
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,MORNINGSTAR]",0.01473187978786428,1
"M@[,APO:BOP]P@[,HARAMI]",0.014807209358029708,27
"M@[,CCI:BOP]P@[,BELTHOLD,LONGLINE]",0.015303118567581757,316
"M@[,APO,CCI:BOP]P@[,SPINNINGTOP]",0.015810854642226646,2
"P@[,PIERCING,LONGLINE]",0.016820180152993146,35
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.01789474063578995,27
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",0.01810987680819265,6
"M@[,RSI:BOP]P@[,HARAMI,SPINNINGTOP]",0.01888160005494946,20
"P@[,COUNTERATTACK]",0.019402094098014078,12
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",0.02288141389182763,12
"M@[,CCI:BOP]P@[,HARAMI,SPINNINGTOP]",0.022939192146883745,28
"M@[,AROON,CCI:BOP]P@[,3INSIDE,LONGLINE]",0.02512562814070923,1
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.026735515595472083,17
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",0.03267035522793793,12
"P@[,ENGULFING,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.034856623366232374,3
"M@[,APO,AROON:BOP]O@[,CROSSOVER21]",0.035534255435464485,4
"M@[,ADXR40:BOP]P@[,BELTHOLD,3INSIDE]",0.03646677471637321,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.0382228851826849,137
"P@[,SPINNINGTOP,UNIQUE3RIVER]",0.03965536044921467,16
"P@[,HARAMI,HOMINGPIGEON,MATCHINGLOW]",0.04167439665210277,98
"M@[,ADXR40,AROON:BOP]",0.04218720839139489,2
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",0.04263557084876202,2
"P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE,UNIQUE3RIVER]",0.04347826086956804,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",0.04638385617006258,3
"M@[,ADXR20:BOP]P@[,HARAMI]O@[,CROSSOVER50]",0.0496031746031746,1
"P@[,ENGULFING,SPINNINGTOP]",0.049968506547448596,68
"P@[,BELTHOLD,SEPARATINGLINES]O@[,CROSSOVER21]",0.05189639905548693,2
"M@[,AROON:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.05420054200541698,1
"M@[,APO:BOP]P@[,SPINNINGTOP]",0.05573076693697599,77
"P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",0.056758707542784184,16
"M@[,RSI:BOP]P@[,HIKKAKE]",0.0571373566085171,2
"P@[,HAMMER,SHORTLINE]",0.05827425004958756,9
"P@[,DOJI,SHORTLINE]",0.058948747339125,1
"M@[,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE,SEPARATINGLINES]",0.06477242609893757,2
"P@[,SHORTLINE]O@[,CROSSOVER50]",0.06489215251412003,8
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING]",0.0655645041005973,50
"M@[,CCI:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",0.0659350624663019,10
"P@[,BELTHOLD,HIKKAKE]",0.06663657171385154,13
"P@[,HAMMER,HIKKAKE]",0.06905297222116423,174
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",0.06979458043572567,2
"M@[,ADXR20:BOP]P@[,LONGLINE]",0.07140301104059417,28
"P@[,ENGULFING,LONGLINE]O@[,CROSSOVER21]",0.07280178335109551,9
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",0.07758746889182333,3
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,HIKKAKEMOD,TAKURI]",0.07848173515982709,1
"M@[,AROON,CCI:BOP]P@[,SPINNINGTOP]",0.07955449482895784,1
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER50]",0.08036739380023485,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,RICKSHAWMAN,SHORTLINE]",0.08348078390001082,5
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.08395724331525424,11
"P@[,HARAMI,HIKKAKE,SHORTLINE]",0.08534012618311555,4
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.08612885769336472,22
"P@[,RISEFALL3METHODS]",0.08623925779911464,6
"M@[,AROON:BOP]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",0.0881762958270974,2
"M@[,CCI:BOP]P@[,HIKKAKE,HIKKAKEMOD,SHORTLINE]",0.09075233687267446,1
"M@[,AROON:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.09094287891774055,4
"M@[,CCI:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",0.09548327859288497,18
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,TRISTAR]",0.09667024704618446,1
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,LONGLINE]",0.10238710931939546,21
"M@[,RSI:BOP]P@[,BELTHOLD,LONGLINE]",0.10262633810759043,24
"M@[,APO:BOP]P@[,SPINNINGTOP,HIKKAKE]",0.1076426264800861,1
"P@[,HAMMER,TASUKIGAP]",0.10919381352036077,10
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.11173184357541266,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER21]",0.11267605633803245,1
"M@[,AROON:BOP]P@[,UNIQUE3RIVER]",0.11445132906918642,2
"P@[,PIERCING,LONGLINE]O@[,CROSSOVER21]",0.11477045908183404,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER50]",0.12689202825429596,1
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",0.12763648742487693,65
"M@[,RSI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.1295090394997694,7
"M@[,CCI:BOP]P@[,MORNINGSTAR,LONGLINE]",0.13017279428365844,12
"M@[,ADXR40,RSI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.1311539637642407,2
"M@[,RSI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.13181944557660064,3
"M@[,AROON:BOP]P@[,HARAMI]",0.13204776683161146,20
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE]",0.13326232572678415,2
"M@[,ADXR40,CCI,RSI:BOP]",0.1334951456310707,1
"M@[,ADXR40,RSI:BOP]P@[,SHORTLINE]",0.13570701856942988,3
"P@[,CLOSINGMARUBOZU]O@[,CROSSOVER21]",0.13624378695490866,3
"P@[,BELTHOLD,LONGLINE,RISEFALL3METHODS]",0.13634809079335142,5
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.14431091238640192,13
"M@[,CCI:BOP]P@[,SHORTLINE]",0.14710342458925202,353
"M@[,CCI:BOP]P@[,BELTHOLD,3OUTSIDE]",0.14870094504036918,11
"P@[,HAMMER,XSIDEGAP3METHODS]",0.1499919575367382,11
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.15174709989221963,5
"M@[,APO:BOP]P@[,ENGULFING,HIKKAKE]",0.1538461538461451,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,UNIQUE3RIVER]",0.15764529308065886,36
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",0.15778198859536421,33
"M@[,RSI:BOP]P@[,ENGULFING,CLOSINGMARUBOZU]",0.1589825119236884,1
"M@[,CCI,RSI:BOP]",0.1610016581799614,92
"M@[,CCI,RSI:BOP]P@[,ENGULFING]",0.16255749074608217,8
"P@[,BELTHOLD]V@[,AD:OBV]",0.1647809156481123,7
"P@[,CLOSINGMARUBOZU,3OUTSIDE]O@[,CROSSOVER21]",0.165598937304544,2
"M@[,CCI:BOP]P@[,LONGLINE]",0.16713100594343125,308
"M@[,AROON:BOP]P@[,3OUTSIDE,SHORTLINE]",0.16901570970053967,5
"M@[,AROON:BOP]P@[,HARAMI,SPINNINGTOP]",0.1740301273324547,8
"M@[,RSI:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.17855169289381168,5
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,TAKURI]",0.18076236083877475,11
"M@[,CCI:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",0.181520920993399,18
"P@[,BELTHOLD,PIERCING,LONGLINE]",0.1816849998459136,67
"P@[,SHORTLINE,UNIQUE3RIVER]",0.18379583037104089,18
"P@[,ENGULFING,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",0.18556597622748472,1
"M@[,RSI:BOP]P@[,HARAMI,SHORTLINE]",0.18568989817169862,16
"M@[,AROON:BOP]P@[,ENGULFING,SPINNINGTOP,HIGHWAVE]",0.19387359441644048,1
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",0.19911618865918262,4
"P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",0.19955753088136743,26
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.207468879668038,1
"M@[,APO,CCI:BOP]",0.20846115171749188,11
"M@[,ADXR40:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",0.21221410044800215,1
"M@[,APO:BOP]P@[,SHORTLINE]",0.21317844174809497,60
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE]",0.2168854223690605,31
"P@[,CLOSINGMARUBOZU,3INSIDE]",0.21949586174833183,9
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,TAKURI]",0.22213642111210227,5
"P@[,BELTHOLD,HIKKAKE,HIKKAKEMOD]",0.22412831343523135,2
"P@[,BELTHOLD,HIKKAKE,LONGLINE]",0.22436380634204403,12
"M@[,ADXR20:BOP]P@[,BELTHOLD,LONGLINE]",0.2273228725099975,30
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]",0.2340444684489971,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.23578521696258753,20
"M@[,CCI:BOP]P@[,HARAMI]",0.24240932880771127,135
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,TAKURI]",0.24359814267988358,3
"M@[,AROON:BOP]P@[,BELTHOLD,3OUTSIDE]",0.2512445677588694,13
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",0.2524577885227421,10
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,3INSIDE,LONGLINE]",0.25263157894736604,1
"M@[,AROON:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.253058743344163,25
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.2556642854360916,27
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",0.2564843068875309,2
"P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR]",0.25680328509494704,10
"M@[,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.2634838396534412,11
"P@[,SHORTLINE]V@[,AD:OBV]",0.2645159733770904,12
"P@[,HIKKAKE]O@[,CROSSOVER21]",0.2650878960922569,2
"M@[,ADXR20,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",0.2652519893899053,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TRISTAR,TAKURI]",0.26525198938991373,1
"M@[,ADXR20,CCI:BOP]P@[,HARAMI,SHORTLINE]",0.2696456086286595,1
"M@[,AROON:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.2720247972030408,6
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.2737898913184977,95
"M@[,RSI]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.274596301567585,3
"M@[,AROON:BOP]P@[,CDLINVERTEDHAMMER,HIKKAKE]",0.27550657660859484,1
"P@[,CLOSINGMARUBOZU,LONGLINE,MATHOLD,RISEFALL3METHODS]",0.2769631801889941,1
"M@[,CCI:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",0.28052805280528054,1
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",0.2859960552268222,1
"M@[,ADXR20,APO:BOP]",0.2884717788821734,8
"P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",0.2890767920871966,8
"M@[,APO,AROON:BOP]P@[,ENGULFING,LONGLINE]",0.29406620740362804,2
"M@[,RSI:BOP]P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",0.2945714686491826,1
"M@[,APO:BOP]V@[,AD:OBV]",0.302519018121386,3
"M@[,CCI:BOP]P@[,ENGULFING,HIKKAKE]",0.30464584920030463,1
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",0.30489257300748374,1
"M@[,AROON:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",0.30895531448534735,14
"P@[,HIKKAKE,LONGLINE]V@[,AD:OBV]",0.3092982795283245,1
"M@[,APO,CCI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.31821797931583135,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,UNIQUE3RIVER]",0.31842055517718754,3
"M@[,APO:BOP]P@[,HARAMI,SHORTLINE]",0.3231274040304665,17
"P@[,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR]",0.3233082706766883,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.32430623681260057,11
"P@[,BELTHOLD]O@[,CROSSOVER50]",0.3254040889941688,16
"M@[,RSI:BOP]P@[,ENGULFING,LONGLINE]",0.3295998505493156,8
"P@[,ENGULFING,HIKKAKE]",0.3313082320113992,15
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]",0.33565907455031774,2
"P@[,MATCHINGLOW]O@[,CROSSOVER21]",0.3361869602143377,3
"P@[,ENGULFING,HIKKAKE,LONGLINE]",0.3381948696522851,6
"P@[,ENGULFING,3INSIDE,LONGLINE]",0.34065430733768937,8
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",0.344284276657229,3
"P@[,HAMMER]O@[,CROSSOVER50]",0.3453425424677822,1
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",0.3486963511846662,3
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",0.350246118894341,1
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",0.350670293139074,3
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN]",0.3531073446327684,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]O@[,CROSSOVER50]",0.3538536112457674,1
"P@[,SPINNINGTOP,3INSIDE,UNIQUE3RIVER]",0.3548743637064183,2
"P@[,3INSIDE,SHORTLINE]",0.3571741087847299,31
"M@[,AROON:BOP]P@[,CDLINVERTEDHAMMER]",0.35980621517648853,4
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.36229885219588004,15
"M@[,AROON:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",0.3629032258064539,1
"M@[,AROON,CCI:BOP]P@[,BELTHOLD,LONGLINE]",0.3655063604348599,4
"M@[,AROON:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]V@[,AD:OBV]",0.36567164179105155,1
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]",0.3682884279899162,1
"P@[,BELTHOLD,ENGULFING,3INSIDE]",0.3707860814255907,6
"M@[,APO:BOP]P@[,SHORTLINE,UNIQUE3RIVER]",0.37234042553191893,1
"M@[,CCI:BOP]P@[,UNIQUE3RIVER]",0.3734035313310919,6
"M@[,CCI:BOP]P@[,BREAKAWAY,SPINNINGTOP,UNIQUE3RIVER]",0.3768545994065228,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",0.37932301308600397,37
"P@[,CLOSINGMARUBOZU,HIKKAKE]",0.39072039072039744,2
"P@[,BELTHOLD,MORNINGSTAR,LONGLINE]",0.3921106291725621,22
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]O@[,CROSSOVER21]",0.3955253632234246,2
"P@[,SPINNINGTOP,3INSIDE,HIGHWAVE]",0.39710040263325136,5
"M@[,CCI:BOP]P@[,HARAMI,SHORTLINE]",0.3996564912836827,77
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.40013703323055594,1
"M@[,RSI]P@[,HAMMER]",0.40261472924646646,14
"M@[,AROON:BOP]P@[,3INSIDE,SHORTLINE]",0.40484876511492573,2
"P@[,ENGULFING]O@[,CROSSOVER50]",0.40805550364875137,9
"P@[,BELTHOLD,3INSIDE,LONGLINE,SEPARATINGLINES]",0.4086002041510122,2
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",0.4093576087258333,12
"M@[,CCI:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.40973141783748435,55
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.4131624093079144,11
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI]",0.4158586779877523,12
"P@[,SPINNINGTOP,SHORTLINE,UNIQUE3RIVER]",0.41956271283333074,5
"M@[,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",0.42003605428607843,7
"M@[,RSI:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.4212907868929517,9
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR,SEPARATINGLINES]",0.4231423709585851,1
"M@[,AROON:BOP]P@[,SPINNINGTOP,3INSIDE]",0.42381659368231855,3
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",0.42613636363635665,1
"M@[,APO:BOP]P@[,HIKKAKE,SHORTLINE]",0.4273504273504335,1
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.43299674351670425,2
"M@[,ADXR20:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",0.4382809958277215,2
"M@[,RSI:BOP]P@[,SPINNINGTOP]",0.4440601285964428,17
"M@[,AROON:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE]",0.44549214918856517,2
"M@[,ADXR40,CCI:BOP]P@[,BELTHOLD,LONGLINE]",0.4526229005291813,2
"P@[,HARAMI,HIKKAKE,HOMINGPIGEON]",0.4550080159823724,9
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",0.4597629066566639,3
"M@[,RSI:BOP]P@[,BELTHOLD]",0.464353475240871,25
"M@[,ADXR20:BOP]P@[,SPINNINGTOP]",0.4654100952912783,45
"M@[,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",0.4667516953464202,2
"M@[,ADXR40,CCI:BOP]P@[,SPINNINGTOP]",0.467957584140161,1
"M@[,ADXR20,APO:BOP]P@[,LONGLINE]",0.47250859106528964,1
"M@[,APO,AROON:BOP]P@[,BELTHOLD,LONGLINE]",0.47646906612007034,4
"M@[,AROON:BOP]P@[,MORNINGSTAR]",0.48387294648744067,2
"M@[,RSI:BOP]P@[,HAMMER]",0.48543689320388345,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",0.4890747400140474,17
"P@[,SPINNINGTOP,3INSIDE]",0.48951586178592926,27
"P@[,HARAMI,HOMINGPIGEON]O@[,CROSSOVER50]",0.4901514461743935,1
"M@[,ADXR20,APO:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",0.4927975739196361,1
"P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",0.4963152199460329,14
"M@[,CCI:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.49835566565803185,13
"M@[,ADXR20:BOP]P@[,MORNINGSTAR]",0.500051862722758,2
"M@[,CCI:BOP]P@[,HIKKAKE]",0.500390904035153,3
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,HIKKAKE]",0.5136911636573216,7
"M@[,AROON,CCI:BOP]P@[,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR]",0.5263827082008854,1
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",0.527550707171222,4
"M@[,RSI:BOP]P@[,ENGULFING,SPINNINGTOP]",0.5327245053272508,1
"P@[,BELTHOLD,MORNINGSTAR]",0.5378218231508761,22
"M@[,ADXR20:BOP]O@[,CROSSOVER21]",0.5382747335711143,7
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE,SHORTLINE]",0.5388083727033823,4
"M@[,CCI,RSI:BOP]V@[,AD:OBV]",0.5417675544794216,1
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE,TAKURI]",0.5418719211822632,1
